location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition,Commune,Sous_Commune,Commune_Principale,Province,Region,median_terrace_area,median_garden_area,median_facade,type_num,AS_NEW,GOOD,JUST_RENOVATED,TO_BE_DONE_UP,TO_RENOVATE,TO_RESTORE,reg_BRUXELLES,reg_VLAANDEREN,reg_WALLONIE,ANVERS,BRABANT FLAMAND,BRABANT WALLON,BRUXELLES,FLANDRE-OCCIDENTALE,FLANDRE-ORIENTALE,HAINAUT,LIEGE,LIMBOURG,LUXEMBOURG,NAMUR
9700,APARTMENT,APARTMENT,247500,1,54,1,0,0,1,4,0,,,4,0,AS_NEW,Oudenaarde,Non,OUDENAARDE,FLANDRE-ORIENTALE,VLAANDEREN,4,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1410,APARTMENT,DUPLEX,375000,3,150,1,0,0,1,26,0,,,4,0,AS_NEW,Waterloo,Non,WATERLOO,BRABANT WALLON,WALLONIE,26,26,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9000,APARTMENT,APARTMENT,430000,2,94,0,0,0,1,12,0,,,,0,AS_NEW,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN,12,12,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3080,APARTMENT,APARTMENT,339500,1,82,1,0,0,1,12,0,,,,0,AS_NEW,Tervuren,Non,TERVUREN,BRABANT FLAMAND,VLAANDEREN,12,12,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7301,APARTMENT,APARTMENT,199000,3,109,1,0,0,0,,0,,,2,0,AS_NEW,Hornu,Oui,BOUSSU,HAINAUT,WALLONIE,16,16,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8650,HOUSE,HOUSE,379900,3,742,1,0,0,0,,1,,1090,4,0,,Houthulst,Non,HOUTHULST,FLANDRE-OCCIDENTALE,VLAANDEREN,16,200,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3400,APARTMENT,APARTMENT,249000,2,91,1,0,0,1,12,0,,,3,0,AS_NEW,Landen,Non,LANDEN,BRABANT FLAMAND,VLAANDEREN,12,12,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8000,HOUSE,HOUSE,288000,3,112,1,0,0,1,8,0,,95,,0,GOOD,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN,8,8,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8000,HOUSE,HOUSE,640000,5,253,1,0,0,1,35,0,,140,,0,TO_RENOVATE,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN,35,35,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2930,APARTMENT,SERVICE_FLAT,150000,2,83,1,0,0,1,,0,,,3,0,,Brasschaat,Non,BRASSCHAAT,ANVERS,VLAANDEREN,16,16,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1082,APARTMENT,APARTMENT,189000,1,75,1,0,0,1,4,1,100,,4,0,GOOD,Berchem-Sainte-Agathe,Non,BERCHEM-SAINTE-AGATHE,BRUXELLES,BRUXELLES,4,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4607,HOUSE,MANOR_HOUSE,1350000,6,341,1,0,1,1,200,1,10000,60000,4,1,AS_NEW,Dalhem,Non,DALHEM,LIEGE,WALLONIE,200,200,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9420,HOUSE,HOUSE,317500,3,216,1,0,0,0,,0,,189,2,0,GOOD,Aaigem,Oui,ERPE-MERE,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4500,APARTMENT,APARTMENT,449000,3,145,1,0,0,1,90,0,,,4,0,GOOD,Huy,Non,HUY,LIEGE,WALLONIE,90,90,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8380,HOUSE,HOUSE,85000,3,124,0,0,0,0,,1,75,133,,0,TO_RENOVATE,Dudzele,Oui,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8890,APARTMENT,APARTMENT,256550,2,102,1,0,0,1,44,1,,,,0,,Moorslede,Non,MOORSLEDE,FLANDRE-OCCIDENTALE,VLAANDEREN,44,200,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9550,HOUSE,HOUSE,775000,6,1300,0,0,0,0,,0,,2500,4,0,TO_RENOVATE,Herzele,Non,HERZELE,FLANDRE-ORIENTALE,VLAANDEREN,16,16,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7540,HOUSE,HOUSE,675000,5,294,1,0,0,1,,0,,4646,4,0,AS_NEW,Kain,Oui,TOURNAI,HAINAUT,WALLONIE,16,16,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4980,HOUSE,TOWN_HOUSE,389000,4,200,0,0,0,1,,0,,1954,4,0,,Trois-Ponts,Non,TROIS-PONTS,LIEGE,WALLONIE,16,16,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4000,HOUSE,HOUSE,230000,2,83,0,0,0,0,,0,,28,2,0,GOOD,Liège,Non,LIÈGE,LIEGE,WALLONIE,16,16,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3630,HOUSE,HOUSE,280000,3,248,1,0,0,0,,1,675,795,4,0,,Maasmechelen,Non,MAASMECHELEN,LIMBOURG,VLAANDEREN,16,16,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8460,APARTMENT,APARTMENT,220000,2,82,1,0,0,1,10,0,,,,0,AS_NEW,Oudenburg,Non,OUDENBURG,FLANDRE-OCCIDENTALE,VLAANDEREN,10,10,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1730,APARTMENT,SERVICE_FLAT,145000,1,50,1,0,0,0,,0,,,,0,AS_NEW,Asse,Non,ASSE,BRABANT FLAMAND,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1080,HOUSE,HOUSE,415000,4,200,1,0,0,1,12,0,,0,,0,GOOD,Molenbeek-Saint-Jean,Non,MOLENBEEK-SAINT-JEAN,BRUXELLES,BRUXELLES,12,12,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8800,HOUSE,HOUSE,182000,4,120,1,0,0,1,,1,1,302,,0,GOOD,Roeselare,Non,ROESELARE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3020,HOUSE,HOUSE,434507,3,144,1,0,0,0,,0,,440,3,0,AS_NEW,Herent,Non,HERENT,BRABANT FLAMAND,VLAANDEREN,16,16,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8400,APARTMENT,APARTMENT,350000,2,76,1,0,0,1,17,0,,,,0,TO_BE_DONE_UP,Oostende,Non,OOSTENDE,FLANDRE-OCCIDENTALE,VLAANDEREN,17,17,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4171,APARTMENT,DUPLEX,199000,5,210,1,0,0,1,16,0,,,4,0,AS_NEW,Poulseur,Oui,COMBLAIN-AU-PONT,LIEGE,WALLONIE,16,16,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8770,APARTMENT,APARTMENT,249000,2,110,0,0,0,1,,0,,,,0,AS_NEW,Ingelmunster,Non,INGELMUNSTER,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5580,HOUSE,HOUSE,240000,5,270,0,0,0,1,,0,,1121,4,0,,Rochefort,Non,ROCHEFORT,NAMUR,WALLONIE,16,16,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4020,HOUSE,TOWN_HOUSE,210000,3,130,1,0,0,1,25,1,170,270,2,0,TO_BE_DONE_UP,Liège,Non,LIÈGE,LIEGE,WALLONIE,25,25,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4000,HOUSE,HOUSE,349000,3,140,1,0,0,1,,0,,0,2,0,AS_NEW,Liège,Non,LIÈGE,LIEGE,WALLONIE,16,16,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6044,HOUSE,HOUSE,185000,3,123,1,0,1,1,22,0,,480,2,0,GOOD,Roux,Oui,CHARLEROI,HAINAUT,WALLONIE,22,22,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9820,APARTMENT,SERVICE_FLAT,195000,1,56,1,0,0,0,,0,,,,0,,Merelbeke,Non,MERELBEKE,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9200,APARTMENT,APARTMENT,269000,2,100,1,0,0,1,,0,,,,0,AS_NEW,Dendermonde,Non,DENDERMONDE,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1850,HOUSE,VILLA,615000,4,180,1,0,1,1,,1,560,560,4,0,AS_NEW,Grimbergen,Non,GRIMBERGEN,BRABANT FLAMAND,VLAANDEREN,16,16,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1420,APARTMENT,APARTMENT,215000,2,107,1,0,0,1,25,1,30,,4,0,GOOD,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE,25,25,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6230,HOUSE,HOUSE,299900,3,210,1,0,0,1,35,1,1000,1334,3,0,GOOD,Pont-À-Celles,Non,PONT-À-CELLES,HAINAUT,WALLONIE,35,35,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1932,APARTMENT,APARTMENT,175000,1,56,1,0,0,1,12,0,,,,0,GOOD,Sint-Stevens-Woluwe,Oui,ZAVENTEM,BRABANT FLAMAND,VLAANDEREN,12,12,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4100,APARTMENT,PENTHOUSE,360000,3,113,1,0,0,1,19,0,,,,0,,Seraing,Non,SERAING,LIEGE,WALLONIE,19,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3300,HOUSE,MANSION,295000,6,270,1,0,0,0,,1,50,200,2,0,TO_RENOVATE,Tienen,Non,TIENEN,BRABANT FLAMAND,VLAANDEREN,16,16,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8820,APARTMENT,APARTMENT,249000,2,108,1,0,0,1,,0,,,2,0,AS_NEW,Torhout,Non,TORHOUT,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1170,HOUSE,EXCEPTIONAL_PROPERTY,1290000,5,445,1,0,0,0,,1,190,455,3,0,TO_RESTORE,Watermael-Boitsfort,Non,WATERMAEL-BOITSFORT,BRUXELLES,BRUXELLES,16,16,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1180,APARTMENT,GROUND_FLOOR,1950000,4,320,1,0,0,1,110,1,1150,,4,0,AS_NEW,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES,110,110,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,APARTMENT,APARTMENT,242500,2,82,0,0,0,1,,0,,,2,0,GOOD,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN,16,16,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8210,APARTMENT,APARTMENT,335000,2,108,1,0,0,1,12,0,,,4,0,AS_NEW,Zedelgem,Non,ZEDELGEM,FLANDRE-OCCIDENTALE,VLAANDEREN,12,12,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1300,HOUSE,HOUSE,400000,3,150,1,0,0,1,,1,,1000,4,0,TO_BE_DONE_UP,Wavre,Non,WAVRE,BRABANT WALLON,WALLONIE,16,200,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9300,APARTMENT,APARTMENT,392560,2,133,1,0,0,1,36,1,141,,3,0,,Aalst,Non,AALST,FLANDRE-ORIENTALE,VLAANDEREN,36,36,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9700,APARTMENT,APARTMENT,333670,3,117,0,0,0,1,13,0,,,4,0,,Oudenaarde,Non,OUDENAARDE,FLANDRE-ORIENTALE,VLAANDEREN,13,13,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6280,APARTMENT,APARTMENT,252000,2,121,1,0,0,1,59,1,,,2,0,AS_NEW,Gerpinnes,Non,GERPINNES,HAINAUT,WALLONIE,59,200,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7500,HOUSE,HOUSE,495000,5,224,1,0,0,1,,0,,534,3,0,GOOD,Tournai,Non,TOURNAI,HAINAUT,WALLONIE,16,16,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1020,APARTMENT,FLAT_STUDIO,130000,1,42,1,0,0,0,,0,,,2,0,,Laeken,Oui,BRUXELLES,BRUXELLES,BRUXELLES,16,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1060,HOUSE,HOUSE,550000,4,250,1,0,0,0,,0,,72,2,0,TO_BE_DONE_UP,Saint-Gilles,Non,SAINT-GILLES,BRUXELLES,BRUXELLES,16,16,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9032,APARTMENT,APARTMENT,349000,3,120,1,0,0,1,14,0,,,,0,AS_NEW,Wondelgem,Oui,GENT,FLANDRE-ORIENTALE,VLAANDEREN,14,14,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8300,APARTMENT,APARTMENT,770000,3,116,1,0,0,1,6,0,,,2,0,AS_NEW,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN,6,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1050,APARTMENT,DUPLEX,530000,2,115,0,0,0,0,,0,,,2,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES,16,16,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8370,APARTMENT,APARTMENT,330000,2,86,1,1,0,1,,0,,,2,0,GOOD,Blankenberge,Non,BLANKENBERGE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9700,APARTMENT,APARTMENT,255000,1,93,1,0,0,1,24,0,,,2,0,AS_NEW,Oudenaarde,Non,OUDENAARDE,FLANDRE-ORIENTALE,VLAANDEREN,24,24,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2830,APARTMENT,APARTMENT,418000,2,75,1,0,0,1,6,1,6,,,0,AS_NEW,Willebroek,Non,WILLEBROEK,ANVERS,VLAANDEREN,6,6,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1200,HOUSE,HOUSE,690000,6,245,1,0,0,1,16,1,42,0,2,0,TO_BE_DONE_UP,Woluwe-Saint-Lambert,Non,WOLUWE-SAINT-LAMBERT,BRUXELLES,BRUXELLES,16,16,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,APARTMENT,PENTHOUSE,675000,3,151,1,0,0,1,,0,,,2,0,GOOD,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN,16,16,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
